Model,Env,Run,Wall Time (s),Sample Complexity,Mean Reward,Std Dev,File,Save Path
ppo,InvertedDoublePendulum-v5,10,129.33740711212158,inf,197.72516958388195,316.4130007187615,.eval/ppo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/ppo/InvertedDoublePendulum-v5_10
ppo,Pendulum-v1,1,42.85163450241089,inf,-497.64466020507814,421.64265314727413,.eval/ppo/Pendulum-v1_1/run_1_data.csv,.eval/ppo/Pendulum-v1_1
ppo,Pendulum-v1,2,42.62585687637329,inf,-457.94915108789064,399.90921521802323,.eval/ppo/Pendulum-v1_2/run_2_data.csv,.eval/ppo/Pendulum-v1_2
ppo,Pendulum-v1,3,42.275418758392334,inf,-448.70612971289063,399.0912175212237,.eval/ppo/Pendulum-v1_3/run_3_data.csv,.eval/ppo/Pendulum-v1_3
ppo,Pendulum-v1,4,42.300747871398926,inf,-472.2720629199219,406.1522873661273,.eval/ppo/Pendulum-v1_4/run_4_data.csv,.eval/ppo/Pendulum-v1_4
ppo,Pendulum-v1,5,42.11416149139404,inf,-461.56221,404.94243480930726,.eval/ppo/Pendulum-v1_5/run_5_data.csv,.eval/ppo/Pendulum-v1_5
ppo,Pendulum-v1,6,42.221354246139526,inf,-464.9013868984375,404.3468674165112,.eval/ppo/Pendulum-v1_6/run_6_data.csv,.eval/ppo/Pendulum-v1_6
ppo,Pendulum-v1,7,41.58428502082825,inf,-470.01047534960935,412.7074521471443,.eval/ppo/Pendulum-v1_7/run_7_data.csv,.eval/ppo/Pendulum-v1_7
ppo,Pendulum-v1,8,42.2809956073761,inf,-457.1753852636719,412.308604713026,.eval/ppo/Pendulum-v1_8/run_8_data.csv,.eval/ppo/Pendulum-v1_8
ppo,Pendulum-v1,9,42.864689350128174,inf,-473.368145921875,394.6548702693848,.eval/ppo/Pendulum-v1_9/run_9_data.csv,.eval/ppo/Pendulum-v1_9
ppo,Pendulum-v1,10,41.7226779460907,inf,-444.97331846875,398.0758032562839,.eval/ppo/Pendulum-v1_10/run_10_data.csv,.eval/ppo/Pendulum-v1_10
trpor,Ant-v5,1,532.584353685379,inf,670.5019781800132,665.2134771883685,.eval/trpor/Ant-v5_1/run_1_data.csv,.eval/trpor/Ant-v5_1
trpor,Ant-v5,2,525.7041528224945,inf,713.2127580020576,707.3642574918778,.eval/trpor/Ant-v5_2/run_2_data.csv,.eval/trpor/Ant-v5_2
trpor,Ant-v5,3,531.7011740207672,inf,638.6537200832274,631.3942853792657,.eval/trpor/Ant-v5_3/run_3_data.csv,.eval/trpor/Ant-v5_3
trpor,Ant-v5,4,508.5219144821167,inf,898.8622520013977,886.1181552287854,.eval/trpor/Ant-v5_4/run_4_data.csv,.eval/trpor/Ant-v5_4
trpor,Ant-v5,5,516.355931520462,inf,701.5553756622444,826.178178464019,.eval/trpor/Ant-v5_5/run_5_data.csv,.eval/trpor/Ant-v5_5
trpor,Ant-v5,6,512.4156167507172,inf,870.8255267758032,853.7964852935308,.eval/trpor/Ant-v5_6/run_6_data.csv,.eval/trpor/Ant-v5_6
trpor,Ant-v5,7,513.2790014743805,inf,974.1608972229823,1090.30921918802,.eval/trpor/Ant-v5_7/run_7_data.csv,.eval/trpor/Ant-v5_7
trpor,Ant-v5,8,505.2046105861664,inf,627.3777161627654,718.9803710134123,.eval/trpor/Ant-v5_8/run_8_data.csv,.eval/trpor/Ant-v5_8
trpor,Ant-v5,9,501.00947618484497,inf,632.7248088238771,667.2205045920616,.eval/trpor/Ant-v5_9/run_9_data.csv,.eval/trpor/Ant-v5_9
trpor,Ant-v5,10,507.74325489997864,inf,651.6806525278099,727.1254987094521,.eval/trpor/Ant-v5_10/run_10_data.csv,.eval/trpor/Ant-v5_10
trpor,Humanoid-v5,1,82.08944463729858,inf,253.41343365782492,119.12362595513977,.eval/trpor/Humanoid-v5_1/run_1_data.csv,.eval/trpor/Humanoid-v5_1
trpor,Humanoid-v5,2,82.49704313278198,inf,264.9851823329646,113.48035855643022,.eval/trpor/Humanoid-v5_2/run_2_data.csv,.eval/trpor/Humanoid-v5_2
trpor,Humanoid-v5,3,81.19610738754272,inf,263.78688612002213,118.01983596428101,.eval/trpor/Humanoid-v5_3/run_3_data.csv,.eval/trpor/Humanoid-v5_3
trpor,Humanoid-v5,4,81.10464811325073,inf,263.36861759440177,116.82568510576799,.eval/trpor/Humanoid-v5_4/run_4_data.csv,.eval/trpor/Humanoid-v5_4
trpor,Humanoid-v5,5,81.33741927146912,inf,262.42479337195124,119.20252951999434,.eval/trpor/Humanoid-v5_5/run_5_data.csv,.eval/trpor/Humanoid-v5_5
trpor,Humanoid-v5,6,81.66135263442993,inf,258.41398286928455,123.79357203262194,.eval/trpor/Humanoid-v5_6/run_6_data.csv,.eval/trpor/Humanoid-v5_6
trpor,Humanoid-v5,7,82.32038807868958,inf,261.37008541303146,124.45857274731658,.eval/trpor/Humanoid-v5_7/run_7_data.csv,.eval/trpor/Humanoid-v5_7
trpor,Humanoid-v5,8,84.33466815948486,inf,252.75256320214478,118.20506923300485,.eval/trpor/Humanoid-v5_8/run_8_data.csv,.eval/trpor/Humanoid-v5_8
trpor,Humanoid-v5,9,81.49769425392151,inf,259.7855590135796,112.47477159846352,.eval/trpor/Humanoid-v5_9/run_9_data.csv,.eval/trpor/Humanoid-v5_9
trpor,Humanoid-v5,10,81.51517653465271,inf,261.6627237670549,120.81592469991259,.eval/trpor/Humanoid-v5_10/run_10_data.csv,.eval/trpor/Humanoid-v5_10
trpor,InvertedDoublePendulum-v5,1,21.991026163101196,inf,122.72906662996898,101.95069005306054,.eval/trpor/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/trpor/InvertedDoublePendulum-v5_1
trpor,InvertedDoublePendulum-v5,2,21.65914821624756,inf,120.56775886954111,97.10406771113243,.eval/trpor/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/trpor/InvertedDoublePendulum-v5_2
trpor,InvertedDoublePendulum-v5,3,21.726408004760742,inf,123.78611166330445,101.95949018869582,.eval/trpor/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/trpor/InvertedDoublePendulum-v5_3
trpor,InvertedDoublePendulum-v5,4,21.654294967651367,inf,129.27835191768878,117.08290516677702,.eval/trpor/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/trpor/InvertedDoublePendulum-v5_4
trpor,InvertedDoublePendulum-v5,5,21.47985816001892,inf,127.38181369817652,110.7435347309894,.eval/trpor/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/trpor/InvertedDoublePendulum-v5_5
trpor,InvertedDoublePendulum-v5,6,21.533401012420654,inf,129.37326621393697,115.46762293332394,.eval/trpor/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/trpor/InvertedDoublePendulum-v5_6
trpor,InvertedDoublePendulum-v5,7,21.573920488357544,inf,129.67613794172598,115.14526560160874,.eval/trpor/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/trpor/InvertedDoublePendulum-v5_7
trpor,InvertedDoublePendulum-v5,8,21.593628644943237,inf,130.82725689860925,119.01903632378098,.eval/trpor/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/trpor/InvertedDoublePendulum-v5_8
trpor,InvertedDoublePendulum-v5,9,21.38564968109131,inf,127.36700220154586,112.70226939294629,.eval/trpor/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/trpor/InvertedDoublePendulum-v5_9
trpor,InvertedDoublePendulum-v5,10,21.45734477043152,inf,126.98486649876399,108.92379643898741,.eval/trpor/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/trpor/InvertedDoublePendulum-v5_10
trpor,Pendulum-v1,1,88.40554165840149,inf,-750.1742946402196,412.6417809276564,.eval/trpor/Pendulum-v1_1/run_1_data.csv,.eval/trpor/Pendulum-v1_1
trpor,Pendulum-v1,2,89.70589399337769,inf,-627.1583708193613,374.581341854224,.eval/trpor/Pendulum-v1_2/run_2_data.csv,.eval/trpor/Pendulum-v1_2
trpor,Pendulum-v1,3,89.94062352180481,inf,-856.2900693952096,360.617311359487,.eval/trpor/Pendulum-v1_3/run_3_data.csv,.eval/trpor/Pendulum-v1_3
trpor,Pendulum-v1,4,89.54290342330933,inf,-720.1565989361277,423.89813324038124,.eval/trpor/Pendulum-v1_4/run_4_data.csv,.eval/trpor/Pendulum-v1_4
trpor,Pendulum-v1,5,88.72654438018799,inf,-754.2962611422156,410.3925753742704,.eval/trpor/Pendulum-v1_5/run_5_data.csv,.eval/trpor/Pendulum-v1_5
trpor,Pendulum-v1,6,89.81233644485474,inf,-645.2237530693612,369.5483158926008,.eval/trpor/Pendulum-v1_6/run_6_data.csv,.eval/trpor/Pendulum-v1_6
trpor,Pendulum-v1,7,88.95768785476685,inf,-831.1697766062874,331.73768878224627,.eval/trpor/Pendulum-v1_7/run_7_data.csv,.eval/trpor/Pendulum-v1_7
trpor,Pendulum-v1,8,87.65712118148804,inf,-644.0426326741517,407.19438707260457,.eval/trpor/Pendulum-v1_8/run_8_data.csv,.eval/trpor/Pendulum-v1_8
trpor,Pendulum-v1,9,89.63319635391235,inf,-735.6093715454092,464.808187952342,.eval/trpor/Pendulum-v1_9/run_9_data.csv,.eval/trpor/Pendulum-v1_9
trpor,Pendulum-v1,10,87.14533567428589,inf,-693.3455767884232,396.622984118441,.eval/trpor/Pendulum-v1_10/run_10_data.csv,.eval/trpor/Pendulum-v1_10
entrpohigh,Ant-v5,1,42.2368688583374,inf,-64.2887195720859,189.14191592370045,.eval/entrpohigh/Ant-v5_1/run_1_data.csv,.eval/entrpohigh/Ant-v5_1
entrpohigh,Ant-v5,2,41.04476046562195,inf,-64.15944896764253,174.35918461365625,.eval/entrpohigh/Ant-v5_2/run_2_data.csv,.eval/entrpohigh/Ant-v5_2
entrpohigh,Ant-v5,3,39.95166063308716,inf,-59.08858359481582,167.67402943194463,.eval/entrpohigh/Ant-v5_3/run_3_data.csv,.eval/entrpohigh/Ant-v5_3
entrpohigh,Ant-v5,4,37.212127447128296,inf,-60.03340681077348,174.95162661794245,.eval/entrpohigh/Ant-v5_4/run_4_data.csv,.eval/entrpohigh/Ant-v5_4
entrpohigh,Ant-v5,5,37.625776529312134,inf,-54.59313862020906,159.21739749383588,.eval/entrpohigh/Ant-v5_5/run_5_data.csv,.eval/entrpohigh/Ant-v5_5
entrpohigh,Ant-v5,6,37.359248638153076,inf,-63.266495710754015,167.41674652373382,.eval/entrpohigh/Ant-v5_6/run_6_data.csv,.eval/entrpohigh/Ant-v5_6
entrpohigh,Ant-v5,7,37.9426543712616,inf,-64.76626192577031,184.16052058566697,.eval/entrpohigh/Ant-v5_7/run_7_data.csv,.eval/entrpohigh/Ant-v5_7
entrpohigh,Ant-v5,8,37.87040138244629,inf,-64.84141282753825,177.29148505018736,.eval/entrpohigh/Ant-v5_8/run_8_data.csv,.eval/entrpohigh/Ant-v5_8
entrpohigh,Ant-v5,9,37.83032846450806,inf,-68.75485076470588,184.25907640615105,.eval/entrpohigh/Ant-v5_9/run_9_data.csv,.eval/entrpohigh/Ant-v5_9
entrpohigh,Ant-v5,10,37.721190214157104,inf,-53.17825551693852,153.7238145834684,.eval/entrpohigh/Ant-v5_10/run_10_data.csv,.eval/entrpohigh/Ant-v5_10
entrpohigh,Humanoid-v5,1,52.06044268608093,inf,148.6071253296233,76.81543009522414,.eval/entrpohigh/Humanoid-v5_1/run_1_data.csv,.eval/entrpohigh/Humanoid-v5_1
entrpohigh,Humanoid-v5,2,52.28703737258911,inf,159.75275618511742,82.1501976460982,.eval/entrpohigh/Humanoid-v5_2/run_2_data.csv,.eval/entrpohigh/Humanoid-v5_2
entrpohigh,Humanoid-v5,3,51.784125328063965,inf,155.87643695824696,83.41121800819813,.eval/entrpohigh/Humanoid-v5_3/run_3_data.csv,.eval/entrpohigh/Humanoid-v5_3
entrpohigh,Humanoid-v5,4,51.76455760002136,inf,154.57518297407188,80.17337019037662,.eval/entrpohigh/Humanoid-v5_4/run_4_data.csv,.eval/entrpohigh/Humanoid-v5_4
entrpohigh,Humanoid-v5,5,51.92463231086731,inf,169.37689327500803,91.52668683709925,.eval/entrpohigh/Humanoid-v5_5/run_5_data.csv,.eval/entrpohigh/Humanoid-v5_5
entrpohigh,Humanoid-v5,6,47.61493897438049,inf,155.52082509889453,80.30798858207694,.eval/entrpohigh/Humanoid-v5_6/run_6_data.csv,.eval/entrpohigh/Humanoid-v5_6
entrpohigh,Humanoid-v5,7,47.95706105232239,inf,155.10667480816204,79.88244823693687,.eval/entrpohigh/Humanoid-v5_7/run_7_data.csv,.eval/entrpohigh/Humanoid-v5_7
entrpohigh,Humanoid-v5,8,48.272019386291504,inf,160.68762009528186,87.22493230031552,.eval/entrpohigh/Humanoid-v5_8/run_8_data.csv,.eval/entrpohigh/Humanoid-v5_8
entrpohigh,Humanoid-v5,9,47.93155789375305,inf,156.1492537279785,80.7934500548187,.eval/entrpohigh/Humanoid-v5_9/run_9_data.csv,.eval/entrpohigh/Humanoid-v5_9
entrpohigh,Humanoid-v5,10,48.69483017921448,inf,159.6441619681432,84.81492173351363,.eval/entrpohigh/Humanoid-v5_10/run_10_data.csv,.eval/entrpohigh/Humanoid-v5_10
entrpohigh,InvertedDoublePendulum-v5,1,20.984000205993652,inf,144.15107238596192,200.26413032175674,.eval/entrpohigh/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_1
entrpohigh,InvertedDoublePendulum-v5,2,20.537649393081665,inf,143.41325351291945,182.920575685345,.eval/entrpohigh/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_2
entrpohigh,InvertedDoublePendulum-v5,3,20.865199089050293,inf,142.36100346583953,150.59296162603903,.eval/entrpohigh/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_3
entrpohigh,InvertedDoublePendulum-v5,4,20.877363681793213,inf,136.24841958696686,131.5758618911581,.eval/entrpohigh/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_4
entrpohigh,InvertedDoublePendulum-v5,5,20.73368811607361,inf,145.95956271221533,283.4184622759533,.eval/entrpohigh/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_5
entrpohigh,InvertedDoublePendulum-v5,6,20.80353355407715,inf,138.12250127832235,140.3765571755209,.eval/entrpohigh/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_6
entrpohigh,InvertedDoublePendulum-v5,7,20.63809370994568,inf,141.52011332358288,236.30809153039348,.eval/entrpohigh/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_7
entrpohigh,InvertedDoublePendulum-v5,8,20.87204909324646,inf,138.82541233656175,142.11102386781116,.eval/entrpohigh/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_8
entrpohigh,InvertedDoublePendulum-v5,9,20.825185537338257,inf,141.28877827980975,138.3649658096399,.eval/entrpohigh/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_9
entrpohigh,InvertedDoublePendulum-v5,10,20.793381214141846,inf,139.9085914070278,140.83068789877413,.eval/entrpohigh/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_10
entrpolow,Ant-v5,1,65.70045042037964,inf,-103.44307191331924,210.19669244873677,.eval/entrpolow/Ant-v5_1/run_1_data.csv,.eval/entrpolow/Ant-v5_1
entrpolow,Ant-v5,2,67.92609143257141,inf,-110.3109356287016,226.77626068001277,.eval/entrpolow/Ant-v5_2/run_2_data.csv,.eval/entrpolow/Ant-v5_2
entrpolow,Ant-v5,3,66.76642274856567,inf,-97.5948575622449,201.79958228134058,.eval/entrpolow/Ant-v5_3/run_3_data.csv,.eval/entrpolow/Ant-v5_3
entrpolow,Ant-v5,4,66.73010039329529,inf,-107.35374953784404,224.6373945441064,.eval/entrpolow/Ant-v5_4/run_4_data.csv,.eval/entrpolow/Ant-v5_4
entrpolow,Ant-v5,5,67.49503326416016,inf,-109.50320746606334,221.36350061776585,.eval/entrpolow/Ant-v5_5/run_5_data.csv,.eval/entrpolow/Ant-v5_5
entrpolow,Ant-v5,6,67.96148753166199,inf,-103.87040357442118,215.51331923717464,.eval/entrpolow/Ant-v5_6/run_6_data.csv,.eval/entrpolow/Ant-v5_6
entrpolow,Ant-v5,7,70.25998735427856,inf,-97.64927678586065,205.5017692553538,.eval/entrpolow/Ant-v5_7/run_7_data.csv,.eval/entrpolow/Ant-v5_7
entrpolow,Ant-v5,8,67.94328808784485,inf,-108.4310307739421,227.40312178186457,.eval/entrpolow/Ant-v5_8/run_8_data.csv,.eval/entrpolow/Ant-v5_8
entrpolow,Ant-v5,9,66.81421661376953,inf,-116.8176174648582,235.25220828557718,.eval/entrpolow/Ant-v5_9/run_9_data.csv,.eval/entrpolow/Ant-v5_9
entrpolow,Ant-v5,10,66.02930307388306,inf,-103.52945615931108,215.3888336934082,.eval/entrpolow/Ant-v5_10/run_10_data.csv,.eval/entrpolow/Ant-v5_10
entrpolow,Humanoid-v5,1,374.7534191608429,inf,229.63180925572868,117.60320424058753,.eval/entrpolow/Humanoid-v5_1/run_1_data.csv,.eval/entrpolow/Humanoid-v5_1
entrpolow,Humanoid-v5,2,386.2010226249695,inf,227.7543371033545,120.95616105315766,.eval/entrpolow/Humanoid-v5_2/run_2_data.csv,.eval/entrpolow/Humanoid-v5_2
entrpolow,Humanoid-v5,3,376.3374969959259,inf,232.7957311406756,120.99426563501886,.eval/entrpolow/Humanoid-v5_3/run_3_data.csv,.eval/entrpolow/Humanoid-v5_3
entrpolow,Humanoid-v5,4,375.2043972015381,inf,235.15732773383317,116.11447884295318,.eval/entrpolow/Humanoid-v5_4/run_4_data.csv,.eval/entrpolow/Humanoid-v5_4
entrpolow,Humanoid-v5,5,379.1244902610779,inf,228.19318154553693,117.19219360919709,.eval/entrpolow/Humanoid-v5_5/run_5_data.csv,.eval/entrpolow/Humanoid-v5_5
entrpolow,Humanoid-v5,6,376.17448830604553,inf,230.5375549128419,117.15391496348099,.eval/entrpolow/Humanoid-v5_6/run_6_data.csv,.eval/entrpolow/Humanoid-v5_6
entrpolow,Humanoid-v5,7,376.2493975162506,inf,235.21703928255758,120.38694286257034,.eval/entrpolow/Humanoid-v5_7/run_7_data.csv,.eval/entrpolow/Humanoid-v5_7
entrpolow,Humanoid-v5,8,385.2907783985138,inf,223.85770047260579,116.57616556079545,.eval/entrpolow/Humanoid-v5_8/run_8_data.csv,.eval/entrpolow/Humanoid-v5_8
entrpolow,Humanoid-v5,9,379.68647384643555,inf,229.61663839852397,118.38869707919032,.eval/entrpolow/Humanoid-v5_9/run_9_data.csv,.eval/entrpolow/Humanoid-v5_9
entrpolow,Humanoid-v5,10,380.59767484664917,inf,236.23341585491494,120.79292388286146,.eval/entrpolow/Humanoid-v5_10/run_10_data.csv,.eval/entrpolow/Humanoid-v5_10
entrpolow,InvertedDoublePendulum-v5,1,15.561155080795288,inf,128.30387727352812,118.14350703811523,.eval/entrpolow/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_1
entrpolow,InvertedDoublePendulum-v5,2,15.075450658798218,inf,127.84141586052978,111.30822949138839,.eval/entrpolow/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_2
entrpolow,InvertedDoublePendulum-v5,3,15.001007556915283,inf,128.39140329864784,110.80418988695574,.eval/entrpolow/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_3
entrpolow,InvertedDoublePendulum-v5,4,14.964808702468872,inf,131.24721182988299,121.0031775722571,.eval/entrpolow/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_4
entrpolow,InvertedDoublePendulum-v5,5,14.929272413253784,inf,123.57177772572402,106.44570138067664,.eval/entrpolow/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_5
entrpolow,InvertedDoublePendulum-v5,6,14.697351694107056,inf,129.8468838947134,122.7788434177964,.eval/entrpolow/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_6
entrpolow,InvertedDoublePendulum-v5,7,14.572144746780396,inf,128.59720745581737,112.49671626338883,.eval/entrpolow/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_7
entrpolow,InvertedDoublePendulum-v5,8,14.344404935836792,inf,127.69686787622531,112.1600146307049,.eval/entrpolow/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_8
entrpolow,InvertedDoublePendulum-v5,9,14.508601903915405,inf,126.67591184579643,112.79087209481467,.eval/entrpolow/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_9
entrpolow,InvertedDoublePendulum-v5,10,14.427064895629883,inf,129.62892676007706,110.96194407704914,.eval/entrpolow/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_10
trpo,Ant-v5,1,124.79315400123596,inf,147.68197101153845,376.3818460327594,.eval/trpo/Ant-v5_1/run_1_data.csv,.eval/trpo/Ant-v5_1
trpo,Ant-v5,2,127.83806562423706,inf,174.57454251054853,380.9073707795118,.eval/trpo/Ant-v5_2/run_2_data.csv,.eval/trpo/Ant-v5_2
trpo,Ant-v5,3,128.72287273406982,inf,149.59383223076924,346.1809502369858,.eval/trpo/Ant-v5_3/run_3_data.csv,.eval/trpo/Ant-v5_3
trpo,Ant-v5,4,127.55087423324585,inf,169.3257210509804,372.57888960712603,.eval/trpo/Ant-v5_4/run_4_data.csv,.eval/trpo/Ant-v5_4
trpo,Ant-v5,5,126.83538055419922,inf,193.55396392592593,387.50013679349576,.eval/trpo/Ant-v5_5/run_5_data.csv,.eval/trpo/Ant-v5_5
trpo,Ant-v5,6,127.81442356109619,inf,127.98053498338871,333.5887885898967,.eval/trpo/Ant-v5_6/run_6_data.csv,.eval/trpo/Ant-v5_6
trpo,Ant-v5,7,127.32291531562805,inf,184.58605611711712,384.070378470106,.eval/trpo/Ant-v5_7/run_7_data.csv,.eval/trpo/Ant-v5_7
trpo,Ant-v5,8,127.95223569869995,inf,125.20403821993128,336.3380502049623,.eval/trpo/Ant-v5_8/run_8_data.csv,.eval/trpo/Ant-v5_8
trpo,Ant-v5,9,128.47943687438965,inf,145.58934695895522,359.71841037610244,.eval/trpo/Ant-v5_9/run_9_data.csv,.eval/trpo/Ant-v5_9
trpo,Ant-v5,10,127.89952182769775,inf,177.29052488744588,381.50584625620615,.eval/trpo/Ant-v5_10/run_10_data.csv,.eval/trpo/Ant-v5_10
trpo,Humanoid-v5,1,53.21434688568115,inf,258.0721439624724,117.59657973478568,.eval/trpo/Humanoid-v5_1/run_1_data.csv,.eval/trpo/Humanoid-v5_1
trpo,Humanoid-v5,2,54.598031997680664,inf,270.5655781870709,111.92998354858378,.eval/trpo/Humanoid-v5_2/run_2_data.csv,.eval/trpo/Humanoid-v5_2
trpo,Humanoid-v5,3,52.68101644515991,inf,238.38485538244353,115.70557972922818,.eval/trpo/Humanoid-v5_3/run_3_data.csv,.eval/trpo/Humanoid-v5_3
trpo,Humanoid-v5,4,51.5464072227478,inf,243.31945976525822,98.60536313399402,.eval/trpo/Humanoid-v5_4/run_4_data.csv,.eval/trpo/Humanoid-v5_4
trpo,Humanoid-v5,5,53.62814497947693,inf,273.8788980348372,118.87370123290434,.eval/trpo/Humanoid-v5_5/run_5_data.csv,.eval/trpo/Humanoid-v5_5
trpo,Humanoid-v5,6,52.40141224861145,inf,254.89646347461252,100.95354707416553,.eval/trpo/Humanoid-v5_6/run_6_data.csv,.eval/trpo/Humanoid-v5_6
trpo,Humanoid-v5,7,53.548083543777466,inf,257.53086696659483,93.31837827330418,.eval/trpo/Humanoid-v5_7/run_7_data.csv,.eval/trpo/Humanoid-v5_7
trpo,Humanoid-v5,8,53.61378288269043,inf,255.49665021546667,97.7044150369534,.eval/trpo/Humanoid-v5_8/run_8_data.csv,.eval/trpo/Humanoid-v5_8
trpo,Humanoid-v5,9,52.88242268562317,inf,246.43114089385182,105.61488339555979,.eval/trpo/Humanoid-v5_9/run_9_data.csv,.eval/trpo/Humanoid-v5_9
trpo,Humanoid-v5,10,52.72119164466858,inf,252.32853940845825,99.38925535230021,.eval/trpo/Humanoid-v5_10/run_10_data.csv,.eval/trpo/Humanoid-v5_10
trpo,InvertedDoublePendulum-v5,1,13.312430620193481,inf,165.58807878039366,471.48502158124563,.eval/trpo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/trpo/InvertedDoublePendulum-v5_1
trpo,InvertedDoublePendulum-v5,2,11.303493022918701,inf,161.24522379291605,417.7938726212362,.eval/trpo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/trpo/InvertedDoublePendulum-v5_2
trpo,InvertedDoublePendulum-v5,3,11.441222429275513,inf,158.01149262587285,383.40806178966227,.eval/trpo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/trpo/InvertedDoublePendulum-v5_3
trpo,InvertedDoublePendulum-v5,4,13.117148160934448,inf,163.4531091344973,494.98445136051953,.eval/trpo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/trpo/InvertedDoublePendulum-v5_4
trpo,InvertedDoublePendulum-v5,5,13.168253421783447,inf,165.62305603257707,453.8797367196698,.eval/trpo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/trpo/InvertedDoublePendulum-v5_5
trpo,InvertedDoublePendulum-v5,6,13.133640050888062,inf,174.47508558155027,547.3322335428353,.eval/trpo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/trpo/InvertedDoublePendulum-v5_6
trpo,InvertedDoublePendulum-v5,7,13.116557598114014,inf,172.77060596919384,564.3177614172021,.eval/trpo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/trpo/InvertedDoublePendulum-v5_7
trpo,InvertedDoublePendulum-v5,8,13.054589033126831,inf,177.47983935969754,600.0302628796505,.eval/trpo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/trpo/InvertedDoublePendulum-v5_8
trpo,InvertedDoublePendulum-v5,9,13.01343846321106,inf,169.69777912382665,515.1510989401278,.eval/trpo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/trpo/InvertedDoublePendulum-v5_9
trpo,InvertedDoublePendulum-v5,10,13.016157388687134,inf,160.52432210869566,401.0172216243504,.eval/trpo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/trpo/InvertedDoublePendulum-v5_10
trpo,Pendulum-v1,1,27.99428963661194,inf,-707.751810762,424.5644649016125,.eval/trpo/Pendulum-v1_1/run_1_data.csv,.eval/trpo/Pendulum-v1_1
trpo,Pendulum-v1,2,27.55617618560791,inf,-703.18425494,431.7447833958175,.eval/trpo/Pendulum-v1_2/run_2_data.csv,.eval/trpo/Pendulum-v1_2
trpo,Pendulum-v1,3,27.611745595932007,inf,-713.878745474,421.7334226936564,.eval/trpo/Pendulum-v1_3/run_3_data.csv,.eval/trpo/Pendulum-v1_3
trpo,Pendulum-v1,4,27.402851343154907,inf,-711.041748038,434.89843182317793,.eval/trpo/Pendulum-v1_4/run_4_data.csv,.eval/trpo/Pendulum-v1_4
